"response_id","language","age_group","age1517","age1821","age2224","age_minor_adult","numerical_age","ar","as","at","au","av","aw","ax","ay","az","ba","bb","bc","bd","be","bf","bg","bh","bi","bj","bk","bl","bm","bn","bo","bp","bq","br","bs","race","bt","bu","bv","bw","bx","by","bz","ca","cb","cc","cd","ce","cf","survey_source","cbo_involvement","ck","cl","cm","cn","co","cp","cq","cr","cs","ct","cu","cv","cw","cx","cy","q10","q10a","q10b","dd","de","df","favorite_movie","q12","q12a","dk","dl","dm","dn","do","dp","dq","dr","ds","dt","du","dv","dx","dy","dz","ea","eb","ec","ed","ef","eg","eh","ei","ej","ek","el","em","en","eo","ep","eq","er","es","et","eu","ev","ew","ex","ey","q19","q20","fc","fd","fe","ff","fg","fh","fi","fj","fk","fl","q22","fo","fp","fq","fr","fs","ft","fu","fv","fw","fx","sex_at_birth","q24","ga","gb","gc","gd","ge","gf","gg","q25","q26","q27","q28","org","org_spa","org_sp_an","spa_final_respondent","spa_name_final_respondent","zipcode_clean_respondent","age_wt","nh_race","acs_race","race_wt","sex_wt","spa_wt","weights_a1","weights_a2","weights_a3","weights_final"
138114755,1,3,0,0,1,2,23,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,2,2,2,2,3,4,4,4,2,1,2,1,1,1,1,1,NA,3,4,4,"A Bronx tale",2,NA,3,2,2,1,2,2,2,1,1,3,2,2,2,2,4,3,2,2,"Airheads",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,"90011",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,"org5","East",7,6,"South","90011",1.1320941575718,"latinx","latino",1.09688073364118,1.21570023966338,0.426520024006104,1.1320941575718,1.24177227010825,1.50962284637794,0.64388437267728
138114761,1,1,1,0,0,1,17,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,3,3,1,3,3,2,5,2,3,1,4,3,1,2,3,3,NA,2,3,2,"One piece",1,3,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,"Gummy bear",2,3,4,3,3,4,3,3,2,1,1,1,1,1,1,1,1,1,1,1,3,"90031",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"58","Downtown Los Angeles (SPA 4)",4,4,"Metro","90031",0.771323119762698,"nh_asian","nh_asian",1.08363123302043,1.21570023966338,0.687491525901725,0.771323119762698,0.835829823325617,1.01611851653475,0.698572869429475
138114763,1,3,0,0,1,2,23,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,2,2,2,3,3,4,3,3,3,3,1,4,2,3,1,1,3,NA,2,2,2,"Tulsa",1,2,3,2,5,2,4,4,4,4,4,4,4,4,3,3,3,3,2,3,"Nuts and chocolate",6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,3,1,1,4,1,"93534",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,1,NA,1,NA,NA,1,2,3,2,"9","Metro",4,1,"Antelope Valley","93534",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,0.681803888304967,1.1320941575718,1.24177227010825,1.04990574140261,0.715829816842007
138114765,1,3,0,0,1,2,23,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA,4,4,4,4,4,3,3,3,2,2,2,2,1,3,1,1,3,NA,2,2,3,"That‚ÄövÑv¥s 70 show",1,3,3,3,2,4,2,2,3,2,2,2,3,2,4,4,3,3,3,4,"Kit kat",5,5,4,3,5,4,5,5,4,4,3,4,4,5,4,3,4,4,3,4,4,"91405",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"44","San Fernando",2,2,"San Fernando","91405",1.1320941575718,"nh_black","nh_black",0.442724626389808,1.21570023966338,1.60477753950546,1.1320941575718,0.50120596294906,0.609316209277888,0.977816967105765
138114767,1,2,0,1,0,2,21,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,3,3,4,4,2,3,3,2,1,2,1,3,2,1,4,NA,2,2,2,"Harry Potter prisoner of Azkaban",2,NA,4,2,2,3,3,3,3,4,2,3,3,2,3,4,2,1,2,3,"Popcorn ( butter)",1,6,3,3,3,6,6,2,6,2,1,1,2,2,2,1,3,2,1,5,1,"90302",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,"org8","East",7,8,"South Bay","90302",1.1320941575718,"nh_black","nh_black",0.442724626389808,1.21570023966338,1.31382052787373,1.1320941575718,0.50120596294906,0.609316209277888,0.800532143715496
138114781,2,2,0,1,0,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,3,3,3,4,3,4,4,4,3,3,2,2,3,3,1,1,NA,2,2,2,"Fast and furious",2,2,NA,4,2,5,1,4,4,4,4,4,4,4,2,2,2,2,1,2,NA,2,5,2,2,2,2,2,2,2,2,4,2,4,2,2,4,2,2,2,5,2,"93550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"9","Metro",4,1,"Antelope Valley","93550",1.1320941575718,"NA","nh_other",0.403590118954918,1.21570023966338,0.681803888304967,1.1320941575718,0.45690201572257,0.55545589001661,0.378711985595221
138114782,1,2,0,1,0,2,18,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,2,5,2,3,2,4,3,4,3,3,2,4,2,4,3,1,4,NA,3,2,3,"la la land",1,2,3,2,3,2,2,3,2,2,2,3,3,2,3,3,3,3,3,5,"reese's",7,1,1,1,1,1,1,1,1,2,1,1,1,6,1,1,1,1,2,1,2,"90011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,"org12","San Fernando Valley",2,6,"South","90011",1.1320941575718,"latinx","latino",1.09688073364118,1.21570023966338,0.426520024006104,1.1320941575718,1.24177227010825,1.50962284637794,0.64388437267728
138114792,1,3,0,0,1,2,23,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3,3,2,3,2,2,2,2,1,4,3,3,3,3,3,3,3,NA,2,3,4,"Attack On Titan",2,NA,3,2,2,3,3,2,2,2,2,2,2,2,2,3,3,4,1,3,"Cheezits and trail Mix",1,1,2,2,2,1,1,1,1,2,1,2,2,3,3,4,3,5,3,5,3,"90011",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"org5","East",7,6,"South","90011",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,0.426520024006104,1.1320941575718,1.24177227010825,1.04990574140261,0.447805822027186
138114795,1,2,0,1,0,2,18,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,2,2,3,2,3,3,3,2,2,3,3,2,2,2,3,1,NA,2,3,2,"Total Drama Island",1,2,2,3,3,1,2,2,3,3,2,3,3,3,3,2,2,1,1,1,"Chips",6,1,2,2,6,6,6,1,6,1,1,1,1,1,2,3,3,3,1,3,3,"90262",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"100","South",6,6,"South","90262",1.1320941575718,"latinx","latino",1.09688073364118,1.21570023966338,0.426520024006104,1.1320941575718,1.24177227010825,1.50962284637794,0.64388437267728
138114809,1,2,0,1,0,2,18,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,2,2,2,3,1,2,4,4,3,3,5,4,5,5,3,1,3,NA,3,3,2,"pretty little liars",1,1,3,3,2,3,3,3,2,2,2,1,2,2,4,4,4,3,2,2,"xtra hot cheetos",4,3,2,3,2,1,1,1,1,4,1,4,3,3,2,4,2,3,2,3,3,"90603",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,"org5","East",7,7,"East","90603",1.1320941575718,"nh_asian","nh_asian",1.08363123302043,0.845489762234009,1.36973911303646,1.1320941575718,1.22677258786475,1.03722366362897,1.42072582103958
138114814,1,2,0,1,0,2,18,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,2,NA,3,3,2,2,1,2,1,3,2,4,3,5,2,3,4,3,1,NA,3,3,2,"Sweet Home",1,2,2,2,2,2,3,3,3,3,2,3,3,2,2,4,5,2,1,2,"trail mix",6,2,3,2,6,6,6,2,6,4,3,5,4,4,5,3,3,5,3,5,3,"90001",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"9","Metro",4,6,"South","90001",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,0.426520024006104,1.1320941575718,1.24177227010825,1.04990574140261,0.447805822027186
138114817,1,2,0,1,0,2,18,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,3,3,2,2,3,2,2,4,3,3,2,1,1,1,1,1,5,NA,2,2,1,"Stranger things",1,4,3,3,4,4,2,2,2,2,2,2,2,2,4,4,4,3,1,2,"Reeses",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,3,"90037",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"org12","San Fernando Valley",2,6,"South","90037",1.1320941575718,"latinx","latino",1.09688073364118,1.21570023966338,0.426520024006104,1.1320941575718,1.24177227010825,1.50962284637794,0.64388437267728
138114823,1,2,0,1,0,2,19,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,4,3,3,3,2,4,3,4,4,4,3,5,1,4,2,1,4,NA,4,4,4,"The Hunger Games",1,4,4,4,4,5,2,2,2,2,2,2,2,2,4,4,4,4,2,4,"Chips",3,2,2,2,6,6,6,1,6,3,1,3,1,1,3,3,3,4,1,5,5,"90011",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"org1","Antelope Valley",1,6,"South","90011",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,0.426520024006104,1.1320941575718,1.24177227010825,1.04990574140261,0.447805822027186
138114831,1,3,0,0,1,2,22,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,4,3,4,3,3,3,4,4,4,2,2,4,2,2,1,5,NA,2,2,3,"The Office",2,NA,3,1,3,2,3,3,2,2,2,3,2,2,2,4,2,3,2,2,"Pringles",1,3,3,1,3,3,3,2,3,2,3,2,2,4,5,4,5,5,5,5,5,"91342",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"44","San Fernando",2,3,"San Gabriel","91342",1.1320941575718,"nh_asian","nh_asian",1.08363123302043,1.21570023966338,1.5815947228455,1.1320941575718,1.22677258786475,1.49138772907965,2.3587709620289
138114833,1,2,0,1,0,2,19,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,3,4,2,2,2,2,3,3,3,2,3,2,2,3,2,3,5,NA,4,4,4,"It was the flash till the last season they ruined it at the end",1,2,3,3,3,3,2,2,2,2,2,2,3,2,3,4,3,2,2,2,"Muscle milk",1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,3,3,"90011",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"org5","East",7,6,"South","90011",1.1320941575718,"latinx","latino",1.09688073364118,1.21570023966338,0.426520024006104,1.1320941575718,1.24177227010825,1.50962284637794,0.64388437267728
138114845,1,2,0,1,0,2,18,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,3,3,3,3,2,3,3,4,4,5,4,5,4,4,4,1,3,NA,3,2,3,"Kill Bill part 1 and 2",1,4,3,3,3,4,2,2,2,2,2,2,2,2,3,4,4,4,4,4,"Zebra popcorn",1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,1,2,1,2,"93536",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,2,1,2,2,"9","Metro",4,1,"Antelope Valley","93536",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,0.681803888304967,1.1320941575718,1.24177227010825,1.04990574140261,0.715829816842007
138114849,1,2,0,1,0,2,18,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,2,3,2,4,4,4,4,4,4,1,1,1,1,1,1,1,4,NA,4,4,4,"The Lorax",1,4,4,3,3,4,2,2,2,2,2,2,2,3,2,2,2,1,3,2,"Takis",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,1,5,5,"90001",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"org5","East",7,6,"South","90001",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,0.426520024006104,1.1320941575718,1.24177227010825,1.04990574140261,0.447805822027186
138114858,1,2,0,1,0,2,18,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,3,2,1,2,2,3,4,3,2,3,5,3,3,2,NA,1,3,1,"Don‚ÄövÑv¥t have any",1,3,3,3,2,3,4,2,2,3,2,2,3,1,2,3,2,5,1,1,"Mint ice cream",6,1,1,2,6,6,6,7,6,6,1,1,1,6,6,3,6,6,1,1,2,"91776",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"summit1","San Gabriel",3,3,"San Gabriel","91776",1.1320941575718,"nh_asian","nh_asian",1.08363123302043,0.845489762234009,1.5815947228455,1.1320941575718,1.22677258786475,1.03722366362897,1.64046747280605
138114862,1,3,0,0,1,2,22,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,2,2,3,3,3,4,3,4,3,3,2,3,1,2,1,3,2,NA,2,3,2,"Breaking bad",1,1,3,4,4,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,"Chips",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,1,4,2,"91016",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"org23","San Gabriel Valley",3,3,"San Gabriel","91016",1.1320941575718,"latinx","latino",1.09688073364118,1.21570023966338,1.5815947228455,1.1320941575718,1.24177227010825,1.50962284637794,2.38761152731835
138114865,1,2,0,1,0,2,18,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,3,3,1,4,4,1,4,2,3,6,3,1,4,1,1,4,NA,3,1,3,"Scream 6",1,4,4,4,4,4,2,2,2,2,2,2,2,2,4,4,5,4,2,3,"Hot Cheetos with cheese",1,1,1,1,1,1,1,1,1,1,1,3,1,3,2,2,2,3,2,3,1,"91342",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"7","East",7,3,"San Gabriel","91342",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,1.5815947228455,1.1320941575718,1.24177227010825,1.04990574140261,1.66052538008756
138114869,2,2,0,1,0,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,2,2,3,3,3,3,4,4,3,2,4,2,4,1,3,5,NA,2,2,2,"Goku",1,NA,2,2,2,5,4,4,4,4,4,4,4,4,2,4,4,3,1,2,NA,5,5,7,6,2,2,7,2,2,5,5,2,4,4,5,4,4,4,4,6,1,"91303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,2,2,NA,2,"44","San Fernando",2,2,"San Fernando","91303",1.1320941575718,"NA","nh_other",0.403590118954918,1.21570023966338,1.60477753950546,1.1320941575718,0.45690201572257,0.55545589001661,0.891383136484673
138114874,1,2,0,1,0,2,18,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,2,2,3,2,3,2,3,4,2,4,4,6,5,5,6,3,1,NA,3,3,3,"harry potter",1,4,4,4,4,4,2,3,3,2,2,2,2,2,4,4,4,4,1,1,"hit cheetos",3,1,2,1,4,2,2,1,6,2,1,5,1,1,2,3,2,5,4,5,4,"91303",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,NA,1,NA,NA,1,NA,NA,1,1,2,1,"44","San Fernando",2,2,"San Fernando","91303",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,1.60477753950546,1.1320941575718,1.24177227010825,1.04990574140261,1.68486515240074
138114880,1,3,0,0,1,2,22,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,5,NA,4,1,4,"se‚àö¬±ora acero",2,NA,4,4,4,4,3,3,3,2,2,2,3,2,4,4,4,4,4,4,"chips",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"90001",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"org5","East",7,6,"South","90001",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,0.426520024006104,1.1320941575718,1.24177227010825,1.04990574140261,0.447805822027186
138114885,1,1,1,0,0,1,15,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,4,2,2,4,4,2,3,4,3,4,5,5,3,2,1,5,NA,3,4,4,"Idk",1,4,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Nun",4,2,1,2,3,3,4,4,5,6,5,4,2,5,3,1,1,2,2,2,5,"90003",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,1,1,1,1,"51","South",6,6,"South","90003",0.771323119762698,"nh_black","nh_black",0.442724626389808,1.21570023966338,0.426520024006104,0.771323119762698,0.341483740022762,0.41514186458682,0.177066318049509
138114911,1,2,0,1,0,2,19,NA,1,NA,NA,NA,NA,NA,NA,NA,"[Other race. Please write in:] Nigerian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,"[Other. Please write in:] Student",NA,NA,NA,NA,NA,NA,2,NA,4,3,2,2,3,3,3,4,3,2,2,3,2,4,1,1,3,NA,2,3,3,"Mean girls",1,2,2,2,3,3,2,2,2,2,2,1,3,2,4,4,4,4,4,4,"Chips",3,4,4,3,5,4,5,5,3,3,2,2,2,2,2,2,4,3,2,3,3,"93535",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,4,2,"9","Metro",4,1,"Antelope Valley","93535",1.1320941575718,"nh_black","nh_black",0.442724626389808,0.845489762234009,0.681803888304967,1.1320941575718,0.50120596294906,0.423764510444068,0.288924290946416
138114912,1,3,0,0,1,2,23,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,"[Other. Please write in:] Work two jobs one 40hrs and the other 32",NA,NA,NA,NA,NA,NA,1,1,4,4,3,4,4,4,2,4,3,5,2,4,2,3,2,1,3,NA,3,2,3,"SpongeBob",1,1,3,2,3,2,2,2,2,2,2,1,2,2,1,2,2,4,2,3,"Chips",4,2,2,2,2,3,6,6,6,3,1,2,2,3,3,3,3,3,3,3,3,"93550",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"9","Metro",4,1,"Antelope Valley","93550",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,0.681803888304967,1.1320941575718,1.24177227010825,1.04990574140261,0.715829816842007
138114913,1,2,0,1,0,2,21,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,4,3,2,3,4,3,4,2,1,1,1,1,1,1,1,1,NA,4,4,4,"Batman",2,NA,4,3,4,3,2,2,2,2,2,2,2,2,4,4,4,4,4,1,"Potato chips",3,4,5,3,2,2,4,3,4,3,4,1,1,3,4,3,2,3,2,3,4,"90014",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,2,2,1,2,"56","West",5,4,"Metro","90014",1.1320941575718,"nh_black","nh_black",0.442724626389808,1.21570023966338,0.687491525901725,1.1320941575718,0.50120596294906,0.609316209277888,0.41889973047311
